school_common_name,seed,count,mean,std,min,25%,50%,75%,max,mean_wtDist,std_wtDist,min_wtDist,25%_wtDist,50%_wtDist,75%_wtDist,max_wtDist
New Mexico,4.0,1.0,1241.55518139,,1241.55518139,1241.55518139,1241.55518139,1241.55518139,1241.55518139,533.8687279976999,,533.8687279976999,533.8687279976999,533.8687279976999,533.8687279976999,533.8687279976999
North Carolina,1.0,14.0,171.80331162642855,175.85009297255974,24.45716256,49.440937042499996,89.7259724,230.76476198,529.73120492,171.80331162642855,175.85009297255974,24.45716256,49.440937042499996,89.7259724,230.76476198,529.73120492
North Carolina,2.0,7.0,594.2561449057142,581.3563394350472,111.24405013,224.40813665,483.84295657,657.8144091500001,1800.26091604,427.86442433211425,418.57656439323387,80.0957160936,161.573858388,348.3669287304,473.626374588,1296.1878595488
North Carolina,3.0,3.0,1509.8113982733332,1008.3658423403497,386.77859266,1095.91824641,1805.05790016,2071.32780108,2337.597702,770.0038131194,514.2665795935783,197.2570822566,558.9183056690999,920.5795290816,1056.3771785508,1192.17482802
North Carolina,4.0,2.0,392.77482281,29.33271824263282,372.03345883,382.40414081999995,392.77482281,403.14550479999997,413.51618679,168.8931738083,12.613068844332124,159.97438729689998,164.43378055259998,168.8931738083,173.352567064,177.8119603197
Notre Dame,2.0,1.0,72.38350779,,72.38350779,72.38350779,72.38350779,72.38350779,72.38350779,52.1161256088,,52.1161256088,52.1161256088,52.1161256088,52.1161256088,52.1161256088
Notre Dame,3.0,2.0,377.97065873500003,58.14257946446376,336.85764652,357.4141526275,377.97065873500003,398.52716484250004,419.08367095000006,192.76503595485002,29.652715526876516,171.7973997252,182.28121784002502,192.76503595485002,203.24885406967502,213.73267218450002
Ohio State,1.0,3.0,96.56312463666667,30.712229127389516,63.97014445,82.36272605,100.75530765,112.85961473,124.96392181000002,96.56312463666667,30.712229127389516,63.97014445,82.36272605,100.75530765,112.85961473,124.96392181000002
Ohio State,2.0,4.0,154.85497376500004,124.76607780365899,63.97014445,63.97014445,113.53380226500002,204.41863158000007,328.3821460800001,111.49558111080002,89.83157601863446,46.058504004,46.058504004,81.7443376308,147.18141473760002,236.43514517760005
Ohio State,3.0,1.0,334.61449721,,334.61449721,334.61449721,334.61449721,334.61449721,334.61449721,170.65339357710002,,170.65339357710002,170.65339357710002,170.65339357710002,170.65339357710002,170.65339357710002
Ohio State,4.0,3.0,751.0159166766667,583.450545893128,166.72626671999996,459.71201378499995,752.6977608499999,1043.160741655,1333.6237224600004,322.9368441709667,250.88373473404505,71.69229468959998,197.67616592754996,323.66003716549994,448.55911891165005,573.4582006578001
Oklahoma,1.0,5.0,363.4933358060001,312.9831673831214,19.55454537,105.09869094,340.71636043,602.3197651400002,749.77731715,363.4933358060001,312.9831673831214,19.55454537,105.09869094,340.71636043,602.3197651400002,749.77731715
Oklahoma,2.0,3.0,167.7846686566667,146.51927986754853,19.55454537,95.41151705,171.26848873,241.89973030000004,312.5309718700001,120.8049614328,105.49388150463493,14.0792726664,68.696292276,123.3133118856,174.16780581600003,225.02229974640005
Oklahoma,3.0,3.0,820.85594584,29.98421752586767,803.54454978,803.54454978,803.54454978,829.51164387,855.47873796,418.6365323784,15.291950938192489,409.80772038780003,409.80772038780003,409.80772038780003,423.0509383737,436.2941563596
Oklahoma,4.0,4.0,665.5784397950001,293.4610622642848,417.52402974000006,417.52402974000006,626.4724559100001,874.5268659650001,991.84481762,286.19872911185,126.18825677364245,179.53533278820004,179.53533278820004,269.3831560413,376.04655236495,426.49327157659997
Oklahoma State,2.0,3.0,345.16537679,353.3225502035513,51.33145831,149.14768113,246.96390395,492.08233603,737.20076811,248.51907128879998,254.39223614655694,36.9586499832,107.38633041359999,177.814010844,354.2992819416,530.7845530392
Oklahoma State,3.0,2.0,1096.4836940199998,31.608684097887753,1074.13297915,1085.3083365849998,1096.4836940199998,1107.6590514549998,1118.8344088899996,559.2066839501999,16.12042888992273,547.8078193665,553.5072516583499,559.2066839501999,564.9061162420498,570.6055485338998
Oklahoma State,4.0,2.0,594.5899099,768.2834701123854,51.33145831,322.960684105,594.5899099,866.219135695,1137.84836149,255.673661257,330.36189214832575,22.0725270733,138.87309416515,255.673661257,372.47422834885,489.27479544069996
Ole Miss,3.0,1.0,429.83960296,,429.83960296,429.83960296,429.83960296,429.83960296,429.83960296,219.2181975096,,219.2181975096,219.2181975096,219.2181975096,219.2181975096,219.2181975096
Ole Miss,4.0,1.0,458.2611125,,458.2611125,458.2611125,458.2611125,458.2611125,458.2611125,197.05227837500001,,197.05227837500001,197.05227837500001,197.05227837500001,197.05227837500001,197.05227837500001
Oregon,1.0,1.0,369.16893852,,369.16893852,369.16893852,369.16893852,369.16893852,369.16893852,369.16893852,,369.16893852,369.16893852,369.16893852,369.16893852,369.16893852
Oregon,2.0,1.0,386.2442136,,386.2442136,386.2442136,386.2442136,386.2442136,386.2442136,278.095833792,,278.095833792,278.095833792,278.095833792,278.095833792,278.095833792
Oregon,3.0,3.0,374.86069688,9.85841466392493,369.16893852,369.16893852,369.16893852,377.70657606,386.2442136,191.1789554088,5.027791478601719,188.27615864519998,188.27615864519998,188.27615864519998,192.6303537906,196.984548936
Pittsburgh,1.0,2.0,208.65016809,27.9970162735255,188.85328803,198.75172806,208.65016809,218.54860811999998,228.44704815,208.65016809,27.9970162735255,188.85328803,198.75172806,208.65016809,218.54860811999998,228.44704815
Pittsburgh,2.0,2.0,678.4812086100001,280.9543641861761,479.81647249,579.14884055,678.4812086100001,777.81357667,877.1459447300001,488.5064701992,202.28714221404678,345.4678601928,416.98716519600003,488.5064701992,560.0257752024,631.5450802056
Pittsburgh,3.0,6.0,554.6782149516666,640.1935847197983,1.46643556,245.21629801249998,447.48653936,447.48653936,1806.35035184,282.88588962535,326.4987282070972,0.7478821356,125.06031198637501,228.2181350736,228.2181350736,921.2386794384
Pittsburgh,4.0,1.0,1319.08985477,,1319.08985477,1319.08985477,1319.08985477,1319.08985477,1319.08985477,567.2086375511001,,567.2086375511001,567.2086375511001,567.2086375511001,567.2086375511001,567.2086375511001
Purdue,1.0,3.0,479.79990259666664,571.4801621333295,93.32371049,151.57413488499998,209.82455928,673.03799865,1136.25143802,479.79990259666664,571.4801621333295,93.32371049,151.57413488499998,209.82455928,673.03799865,1136.25143802
Purdue,2.0,3.0,135.78820463,93.03720338679423,61.14912011,83.67071200500001,106.19230390000001,173.10774689,240.02318988,97.7675073336,66.98678643849185,44.0273664792,60.2429126436,76.458458808,124.63757776079999,172.81669671359998
Purdue,3.0,4.0,591.0496486275,352.557263863105,106.19230390000001,464.3629757200002,664.82968774,791.5163606475,928.34691513,301.435320800025,179.80420457018354,54.158074989000006,236.8251176172001,339.0631407474001,403.673343930225,473.45692671629996
Purdue,4.0,2.0,884.9441507799999,986.943154963024,187.06995326,536.00705202,884.9441507799999,1233.88124954,1582.8183482999998,380.5259848354,424.3855566341004,80.4400799018,230.4830323686,380.5259848354,530.5689373022,680.611889769
Saint Joseph's,1.0,1.0,274.46578441,,274.46578441,274.46578441,274.46578441,274.46578441,274.46578441,274.46578441,,274.46578441,274.46578441,274.46578441,274.46578441,274.46578441
Saint Joseph's,4.0,1.0,1915.38232121,,1915.38232121,1915.38232121,1915.38232121,1915.38232121,1915.38232121,823.6143981203,,823.6143981203,823.6143981203,823.6143981203,823.6143981203,823.6143981203
Saint Louis,4.0,1.0,1717.82983918,,1717.82983918,1717.82983918,1717.82983918,1717.82983918,1717.82983918,738.6668308474,,738.6668308474,738.6668308474,738.6668308474,738.6668308474,738.6668308474
San Diego State,2.0,1.0,357.40017178,,357.40017178,357.40017178,357.40017178,357.40017178,357.40017178,257.3281236816,,257.3281236816,257.3281236816,257.3281236816,257.3281236816,257.3281236816
San Diego State,4.0,1.0,1028.48706549,,1028.48706549,1028.48706549,1028.48706549,1028.48706549,1028.48706549,442.24943816070004,,442.24943816070004,442.24943816070004,442.24943816070004,442.24943816070004,442.24943816070004
Seton Hall,2.0,1.0,934.59790739,,934.59790739,934.59790739,934.59790739,934.59790739,934.59790739,672.9104933208,,672.9104933208,672.9104933208,672.9104933208,672.9104933208,672.9104933208
Seton Hall,3.0,2.0,2030.64664171,107.41855835768204,1954.69025067,1992.66844619,2030.64664171,2068.62483723,2106.60303275,1035.6297872721,54.78346476241793,996.8920278417,1016.2609075569001,1035.6297872721,1054.9986669873,1074.3675467025
Seton Hall,4.0,1.0,440.57689384,,440.57689384,440.57689384,440.57689384,440.57689384,440.57689384,189.4480643512,,189.4480643512,189.4480643512,189.4480643512,189.4480643512,189.4480643512
South Carolina,2.0,1.0,449.20152332,,449.20152332,449.20152332,449.20152332,449.20152332,449.20152332,323.42509679039995,,323.42509679039995,323.42509679039995,323.42509679039995,323.42509679039995,323.42509679039995
South Carolina,3.0,1.0,404.74864198,,404.74864198,404.74864198,404.74864198,404.74864198,404.74864198,206.4218074098,,206.4218074098,206.4218074098,206.4218074098,206.4218074098,206.4218074098
Southern Illinois,4.0,1.0,368.37979735,,368.37979735,368.37979735,368.37979735,368.37979735,368.37979735,158.4033128605,,158.4033128605,158.4033128605,158.4033128605,158.4033128605,158.4033128605
St. John's,1.0,2.0,2209.828290125,341.97924789976605,1968.01244491,2088.9203675175,2209.828290125,2330.7362127325,2451.64413534,2209.828290125,341.97924789976605,1968.01244491,2088.9203675175,2209.828290125,2330.7362127325,2451.64413534
St. John's,2.0,1.0,2119.94386812,,2119.94386812,2119.94386812,2119.94386812,2119.94386812,2119.94386812,1526.3595850463998,,1526.3595850463998,1526.3595850463998,1526.3595850463998,1526.3595850463998,1526.3595850463998
St. John's,3.0,1.0,940.14675042,,940.14675042,940.14675042,940.14675042,940.14675042,940.14675042,479.4748427142,,479.4748427142,479.4748427142,479.4748427142,479.4748427142,479.4748427142
St. John's,4.0,1.0,541.86658055,,541.86658055,541.86658055,541.86658055,541.86658055,541.86658055,233.0026296365,,233.0026296365,233.0026296365,233.0026296365,233.0026296365,233.0026296365
Stanford,1.0,3.0,1043.5884520266666,836.3123563957548,431.39303046,567.1470596849999,702.90108891,1349.68616281,1996.47123671,1043.5884520266666,836.3123563957548,431.39303046,567.1470596849999,702.90108891,1349.68616281,1996.47123671
Stanford,2.0,1.0,702.90108891,,702.90108891,702.90108891,702.90108891,702.90108891,702.90108891,506.08878401519996,,506.08878401519996,506.08878401519996,506.08878401519996,506.08878401519996,506.08878401519996
Stanford,3.0,3.0,1507.6883806899998,1035.0515188712743,344.7614856400001,1097.549345285,1850.33720493,2089.151828215,2327.9664515,768.9210741519,527.8762746243498,175.82835767640006,559.7501660953501,943.6719745143,1065.46743238965,1187.262890265
Stanford,4.0,1.0,746.40948633,,746.40948633,746.40948633,746.40948633,746.40948633,746.40948633,320.9560791219,,320.9560791219,320.9560791219,320.9560791219,320.9560791219,320.9560791219
Syracuse,1.0,3.0,182.04513310666667,74.23228392501245,139.187104,139.187104,139.187104,203.47414766000003,267.76119132,182.04513310666667,74.23228392501245,139.187104,139.187104,139.187104,203.47414766000003,267.76119132
Syracuse,2.0,5.0,399.402365896,545.1349557572778,0.98176618,0.98176618,283.46323649,386.1199394,1325.46512123,287.56970344512,392.49716814524004,0.7068716496,0.7068716496,204.0935302728,278.006356368,954.3348872856
Syracuse,3.0,5.0,487.0653865759999,428.88482130615375,139.187104,261.88302166,303.2911851,516.29095019,1214.67467193,248.40334715376002,218.73125886613843,70.98542304,133.5603410466,154.678504401,263.3083845969,619.4840826843
Syracuse,4.0,5.0,1297.8402093119998,980.2247915768343,226.49594321,303.2911851,1715.89116166,1826.80588516,2416.71687143,558.07129000416,421.49666037803877,97.3932555803,130.41520959300001,737.8331995138,785.5265306187999,1039.1882547149
TCU,4.0,1.0,961.21122732,,961.21122732,961.21122732,961.21122732,961.21122732,961.21122732,413.3208277476,,413.3208277476,413.3208277476,413.3208277476,413.3208277476,413.3208277476
Temple,1.0,1.0,178.24027135000003,,178.24027135000003,178.24027135000003,178.24027135000003,178.24027135000003,178.24027135000003,178.24027135000003,,178.24027135000003,178.24027135000003,178.24027135000003,178.24027135000003,178.24027135000003
Temple,2.0,2.0,477.70381109,282.0176532536891,278.28721606,377.995513575,477.70381109,577.412108605,677.12040612,343.9467439848,203.05271034265616,200.3667955632,272.156769774,343.9467439848,415.73671819559996,487.52669240639995
Temple,4.0,1.0,117.70009482,,117.70009482,117.70009482,117.70009482,117.70009482,117.70009482,50.6110407726,,50.6110407726,50.6110407726,50.6110407726,50.6110407726,50.6110407726
Tennessee,2.0,3.0,249.06620916666665,28.27557070730315,231.42962895,232.75936288999998,234.08909683,257.884499275,281.67990172,179.3276706,20.358410909258254,166.629332844,167.5867412808,168.5441497176,185.67683947799998,202.80952923839996
Tennessee,3.0,1.0,765.23702763,,765.23702763,765.23702763,765.23702763,765.23702763,765.23702763,390.2708840913,,390.2708840913,390.2708840913,390.2708840913,390.2708840913,390.2708840913
Tennessee,4.0,2.0,207.31422043999999,37.865393321601154,180.53934405,193.92678224500003,207.31422043999999,220.701658635,234.08909683,89.1451147892,16.2821191282885,77.6319179415,83.38851636535,89.1451147892,94.90171321304999,100.6583116369
Texas,1.0,1.0,678.54334571,,678.54334571,678.54334571,678.54334571,678.54334571,678.54334571,678.54334571,,678.54334571,678.54334571,678.54334571,678.54334571,678.54334571
Texas,2.0,2.0,312.45640735,186.22497453501325,180.77546503,246.61593619,312.45640735,378.29687851,444.13734967,224.968613292,134.08198166520955,130.1583348216,177.5634740568,224.968613292,272.3737525272,319.7788917624
Texas,3.0,1.0,770.85422147,,770.85422147,770.85422147,770.85422147,770.85422147,770.85422147,393.1356529497,,393.1356529497,393.1356529497,393.1356529497,393.1356529497,393.1356529497
Texas,4.0,2.0,1004.2163142300002,829.13699732336,417.92792089000005,711.0721175600002,1004.2163142300002,1297.3605109000002,1590.5047075700004,431.81301511890007,356.5289088490448,179.7090059827,305.76101055080005,431.81301511890007,557.8650196870002,683.9170242551002
Texas A&M,3.0,1.0,347.92426403,,347.92426403,347.92426403,347.92426403,347.92426403,347.92426403,177.44137465530002,,177.44137465530002,177.44137465530002,177.44137465530002,177.44137465530002,177.44137465530002
Texas Tech,3.0,3.0,692.2072940000002,612.1446416925902,300.3893825300001,339.50779383500003,378.62620514,888.1162497350001,1397.60629433,353.02571994000004,312.19376726322105,153.19858509030004,173.14897485585004,193.0993646214,452.93928736485003,712.7792101083
UCLA,1.0,3.0,360.52566791,318.15311117841213,34.73463889999999,205.565061075,376.39548325,523.421182415,670.44688158,360.52566791,318.15311117841213,34.73463889999999,205.565061075,376.39548325,523.421182415,670.44688158
UCLA,2.0,3.0,818.5962266366668,1014.1528700993946,119.29080458,237.03439537,354.77798616,1168.248937665,1981.71988917,589.3892831784,730.1900664715641,85.8893792976,170.6647646664,255.4401500352,841.1392351188,1426.8383202024
UCLA,3.0,1.0,354.77798616,,354.77798616,354.77798616,354.77798616,354.77798616,354.77798616,180.9367729416,,180.9367729416,180.9367729416,180.9367729416,180.9367729416,180.9367729416
UCLA,4.0,5.0,1407.596697268,995.576112923594,119.29080458,585.41226023,1816.06859428,2175.88589925,2341.325928,605.26657982524,428.0977285571454,51.2950459694,251.7272718989,780.9094955404,935.6309366775,1006.7701490400001
UConn,1.0,5.0,573.7727386580001,689.0463598451323,22.73596489,198.95056678,198.95056678,740.052861,1708.17373384,573.7727386580001,689.0463598451323,22.73596489,198.95056678,198.95056678,740.052861,1708.17373384
UConn,2.0,6.0,528.9720966816667,751.6786283549854,38.85432863,158.092316675,322.42319819,340.2767404475,2040.58857771,380.8599096108,541.2086124155894,27.975116613599997,113.826468006,232.14470269679998,244.99925312219997,1469.2237759512
UConn,3.0,1.0,322.42319819,,322.42319819,322.42319819,322.42319819,322.42319819,322.42319819,164.4358310769,,164.4358310769,164.4358310769,164.4358310769,164.4358310769,164.4358310769
UConn,4.0,1.0,1117.03243299,,1117.03243299,1117.03243299,1117.03243299,1117.03243299,1117.03243299,480.3239461857,,480.3239461857,480.3239461857,480.3239461857,480.3239461857,480.3239461857
UMass,1.0,1.0,69.22072940000001,,69.22072940000001,69.22072940000001,69.22072940000001,69.22072940000001,69.22072940000001,69.22072940000001,,69.22072940000001,69.22072940000001,69.22072940000001,69.22072940000001,69.22072940000001
UMass,2.0,2.0,703.8890687999999,903.5232944845001,65.00162031,384.44534455499996,703.8890687999999,1023.3327930449999,1342.77651729,506.800129536,650.53677202884,46.801166623200004,276.80064807959997,506.800129536,736.7996109924,966.7990924487999
UMass,3.0,2.0,113.682931305,106.81661372028847,38.1521794,75.9175553525,113.682931305,151.4483072575,189.21368321,57.978294965550006,54.47647299734713,19.457611494000002,38.717953229775006,57.978294965550006,77.238636701325,96.4989784371
UNLV,1.0,3.0,363.9183535700001,4.455659029328514,358.77340169,362.6321156,366.49082951,366.49082951,366.49082951,363.9183535700001,4.455659029328514,358.77340169,362.6321156,366.49082951,366.49082951,366.49082951
UNLV,4.0,4.0,337.593971155,138.5335050357023,225.52660445,233.74734278000003,301.4892092,405.335837575,521.87086177,145.16540759665,59.56940716535199,96.9764399135,100.51135739540001,129.640359956,174.29441015725,224.4044705611
USC,2.0,1.0,1743.66023165,,1743.66023165,1743.66023165,1743.66023165,1743.66023165,1743.66023165,1255.435366788,,1255.435366788,1255.435366788,1255.435366788,1255.435366788,1255.435366788
USC,4.0,1.0,362.11016396,,362.11016396,362.11016396,362.11016396,362.11016396,362.11016396,155.70737050280002,,155.70737050280002,155.70737050280002,155.70737050280002,155.70737050280002,155.70737050280002
Utah,2.0,2.0,1011.0545020850002,592.6606299571614,591.9801517000002,801.5173268925003,1011.0545020850002,1220.5916772775001,1430.12885247,727.9592415012002,426.71565356915625,426.2257092240001,577.0924753626001,727.9592415012002,878.8260076398002,1029.6927737784001
Utah,3.0,2.0,332.989612045,49.62747941140466,297.89768482,315.4436484325,332.989612045,350.5355756575,368.08153927,169.82470214295,25.31001449981637,151.9278192582,160.87626070057502,169.82470214295,178.773143585325,187.7215850277
Utah,4.0,3.0,628.7880985033333,350.745901700923,297.89768482,444.9389182600001,591.9801517000002,794.2333053450001,996.48645899,270.37888235643334,150.8207377313969,128.0960044726,191.32373485180003,254.55146523100007,341.52032129835004,428.48917736569996
VCU,2.0,1.0,1627.8553183800002,,1627.8553183800002,1627.8553183800002,1627.8553183800002,1627.8553183800002,1627.8553183800002,1172.0558292336002,,1172.0558292336002,1172.0558292336002,1172.0558292336002,1172.0558292336002,1172.0558292336002
Vanderbilt,3.0,1.0,1389.0748705,,1389.0748705,1389.0748705,1389.0748705,1389.0748705,1389.0748705,708.428183955,,708.428183955,708.428183955,708.428183955,708.428183955,708.428183955
Vanderbilt,4.0,3.0,1495.7456300699998,757.8817709813627,620.61914109,1276.964007825,1933.30887456,1933.30887456,1933.30887456,643.1706209301,325.88916152198595,266.8662306687,549.09452336475,831.3228160608,831.3228160608,831.3228160608
Villanova,1.0,4.0,193.39240318499998,122.06379575560013,10.96719815,187.8575410025,246.82098862,252.35585080250002,268.96043735,193.39240318499998,122.06379575560013,10.96719815,187.8575410025,246.82098862,252.35585080250002,268.96043735
Villanova,2.0,3.0,197.64361644333334,98.97655860981729,84.64315762,161.98520599,239.32725436,254.143845855,268.96043735,142.3034038392,71.26312219906845,60.943073486399996,116.6293483128,172.3156231392,182.98356901559998,193.651514892
Villanova,3.0,3.0,297.2203904299999,346.31210366965354,10.96719815,104.747616325,198.5280345,440.3469865699999,682.1659386399998,151.5823991193,176.61917287152332,5.5932710565,53.42128432575,101.249297595,224.57696315069995,347.90462870639993
Villanova,4.0,1.0,380.80721735,,380.80721735,380.80721735,380.80721735,380.80721735,380.80721735,163.7471034605,,163.7471034605,163.7471034605,163.7471034605,163.7471034605,163.7471034605
Virginia,1.0,4.0,214.8095081275,74.82967728523631,156.36801215,156.36801215,195.007967785,253.44946376250002,312.85408479,214.8095081275,74.82967728523631,156.36801215,156.36801215,195.007967785,253.44946376250002,312.85408479
Virginia,2.0,1.0,233.64792342,,233.64792342,233.64792342,233.64792342,233.64792342,233.64792342,168.2265048624,,168.2265048624,168.2265048624,168.2265048624,168.2265048624,168.2265048624
Virginia,4.0,1.0,327.90369041,,327.90369041,327.90369041,327.90369041,327.90369041,327.90369041,140.9985868763,,140.9985868763,140.9985868763,140.9985868763,140.9985868763,140.9985868763
Virginia Tech,4.0,1.0,2260.87702463,,2260.87702463,2260.87702463,2260.87702463,2260.87702463,2260.87702463,972.1771205909,,972.1771205909,972.1771205909,972.1771205909,972.1771205909,972.1771205909
Wake Forest,1.0,1.0,296.16405973,,296.16405973,296.16405973,296.16405973,296.16405973,296.16405973,296.16405973,,296.16405973,296.16405973,296.16405973,296.16405973,296.16405973
Wake Forest,2.0,3.0,528.3269064599999,131.55649716362237,378.81261644,479.31626883499996,579.81992123,603.08405147,626.34818171,380.3953726512,94.72067795780809,272.7450838368,345.1077135612,417.4703432856,434.2205170584,450.97069083119993
Wake Forest,3.0,1.0,1767.84399097,,1767.84399097,1767.84399097,1767.84399097,1767.84399097,1767.84399097,901.6004353947001,,901.6004353947001,901.6004353947001,901.6004353947001,901.6004353947001,901.6004353947001
Wake Forest,4.0,1.0,94.87092428,,94.87092428,94.87092428,94.87092428,94.87092428,94.87092428,40.7944974404,,40.7944974404,40.7944974404,40.7944974404,40.7944974404,40.7944974404
Washington,1.0,1.0,405.8174001,,405.8174001,405.8174001,405.8174001,405.8174001,405.8174001,405.8174001,,405.8174001,405.8174001,405.8174001,405.8174001,405.8174001
Washington,4.0,1.0,148.47038674,,148.47038674,148.47038674,148.47038674,148.47038674,148.47038674,63.8422662982,,63.8422662982,63.8422662982,63.8422662982,63.8422662982,63.8422662982
Washington State,3.0,1.0,604.79903543,,604.79903543,604.79903543,604.79903543,604.79903543,604.79903543,308.4475080693,,308.4475080693,308.4475080693,308.4475080693,308.4475080693,308.4475080693
Washington State,4.0,1.0,778.3728105700002,,778.3728105700002,778.3728105700002,778.3728105700002,778.3728105700002,778.3728105700002,334.7003085451001,,334.7003085451001,334.7003085451001,334.7003085451001,334.7003085451001,334.7003085451001
West Virginia,2.0,1.0,230.89524989,,230.89524989,230.89524989,230.89524989,230.89524989,230.89524989,166.2445799208,,166.2445799208,166.2445799208,166.2445799208,166.2445799208,166.2445799208
West Virginia,3.0,1.0,325.90287579,,325.90287579,325.90287579,325.90287579,325.90287579,325.90287579,166.2104666529,,166.2104666529,166.2104666529,166.2104666529,166.2104666529,166.2104666529
West Virginia,4.0,1.0,230.89524989,,230.89524989,230.89524989,230.89524989,230.89524989,230.89524989,99.2849574527,,99.2849574527,99.2849574527,99.2849574527,99.2849574527,99.2849574527
Wichita State,1.0,1.0,388.28852419,,388.28852419,388.28852419,388.28852419,388.28852419,388.28852419,388.28852419,,388.28852419,388.28852419,388.28852419,388.28852419,388.28852419
Wichita State,4.0,1.0,1170.94258095,,1170.94258095,1170.94258095,1170.94258095,1170.94258095,1170.94258095,503.50530980850004,,503.50530980850004,503.50530980850004,503.50530980850004,503.50530980850004,503.50530980850004
Wisconsin,1.0,1.0,357.07705886,,357.07705886,357.07705886,357.07705886,357.07705886,357.07705886,357.07705886,,357.07705886,357.07705886,357.07705886,357.07705886,357.07705886
Wisconsin,2.0,3.0,106.78882005999999,27.584188628427448,74.9373426,98.82595069499999,122.71455879,122.71455879,122.71455879,76.8879504432,19.860615812467756,53.95488667199999,71.1546845004,88.35448232879999,88.35448232879999,88.35448232879999
Wisconsin,3.0,1.0,357.07705886,,357.07705886,357.07705886,357.07705886,357.07705886,357.07705886,182.1093000186,,182.1093000186,182.1093000186,182.1093000186,182.1093000186,182.1093000186
Wisconsin,4.0,3.0,1147.8793606666666,216.36056134748398,978.18086933,1026.0606117349998,1073.94035414,1232.7286063349998,1391.5168585299996,493.5881250866666,93.03504137941812,420.61777381189995,441.20606304604996,461.7943522802,530.0733007240499,598.3522491678998
Xavier,1.0,1.0,241.90594401,,241.90594401,241.90594401,241.90594401,241.90594401,241.90594401,241.90594401,,241.90594401,241.90594401,241.90594401,241.90594401,241.90594401
Xavier,2.0,1.0,312.11465330000004,,312.11465330000004,312.11465330000004,312.11465330000004,312.11465330000004,312.11465330000004,224.72255037600002,,224.72255037600002,224.72255037600002,224.72255037600002,224.72255037600002,224.72255037600002
Xavier,3.0,2.0,320.62122229,111.3202141095483,241.90594401,281.26358315000004,320.62122229,359.97886143,399.33650057,163.5168233679,56.77330919586964,123.3720314451,143.4444274065,163.5168233679,183.58921932930002,203.6616152907
Xavier,4.0,1.0,1663.0435581099996,,1663.0435581099996,1663.0435581099996,1663.0435581099996,1663.0435581099996,1663.0435581099996,715.1087299872999,,715.1087299872999,715.1087299872999,715.1087299872999,715.1087299872999,715.1087299872999
